tweet_id,customer_text,historical_reply
421351,"@115850 I tried to replace my faulty bank with amazon and they refused for pickup, 408-9837948-7005946 . May i know the status?","@215401 Please don't provide your order details, as we consider it to be personal information. Our page is visible to the public. ^PS"
694345,"@115821 thanks for ruining thanksgiving. I had one thing that I needed yesterday, hence ordering it prime and now won’t have until tomorrow #fail","@285577 Hello, I am sorry to hear that. Without giving any personal information, can you tell us a bit more about the issue?^HS"
2800428,"@AmazonHelp J'aimerais plus de livraison @120533 en Martinique... Dès qu'un article m'intéresse, il n'y a pas de livraison 🚚 possible chez moi !! #vdmartiniquais","@781267 Je suis désolée que les articles qui vous intéressent ne soient pas livrable à votre adresse, nous ne manquerons pas de remonter cela afin d'améliorer nos services.
^KE"
2481420,@116313 すいません、至急カスタマーセンターと話たいんですけど電話もメールも出来ません。どうにかなりませんか？,"@709027 恐れ入りますが、電話もメールもできないとのことでしたが、どのような状況なのですか？エラーなどが表示されてできませんか？
状況が把握できないのですが、通常は下記よりカスタマーサービスへ連絡が可能です。
https://t.co/bwBU0NvYIn TY"
299639,@AmazonHelp it would be great if the delivery guy stays for more than 20 seconds next time!!!,@187425 I'm sorry for the trouble! We'd like to take a closer look at this with you. Please reach us here: https://t.co/JzP7hlRCV9 ^KP
1699962,@AmazonHelp Vale muchas gracias,"@515525 Con gusto, estamos a tu disposición siempre que necesites. ¡Saludos!. ^AZ"
130317,@116875 Viernes de pelis💆,"@203467 A nosotros nos encantan las películas, cuéntanos ¿ cuál peli vas a ver? 🍿🎞🎥💻📺🍿 ^VM https://t.co/Lj2Aegxq1v"
711619,"@115825 @116316 seit 05.10. Probleme, ab 06.10. dann der Komplettausfall, gebuchte und bezahlte Prime-Dienste funktionieren nicht","@290183 Falls Neustart von Router/Streaming-Gerät nicht hilft, melde dich morgen bitte telefonisch über: https://t.co/MBAcWSvzBH Gruß ^MH"
2299484,"@AmazonHelp  if it says Prime,,, and I ordered on Friday,,,, why do I have to cancel work Monday

It was Prime, next day Saturday, not Mon??","@426862 One-Day Shipping refers to the transit time, in business days. Here's more info on our shipping: https://t.co/zsAky97Jyy ^ZW"
563015,Im making a new email address and changing every single account detail because @AmazonHelp cant even help me delete an account after months of failed attempts.,"@251792 I'm sorry to hear you're having trouble closing your account! To close your account, please follow the instructions here: https://t.co/x44pzH4fx5 Please let us know if you have any further questions! ^SW"
2756723,Hilariously terrible service from @115821 and their CS reps. Both on phone and in person. Almost seems like they are intentionally messing up my deliveries ever since I initially complained to them. holy hell so bad.,"@436861 This isn't the kind of experience we want you to have! Without providing account details, can you tell us about the reason you initially contacted us? ^WT"
1763137,@115821 114-3033036-6964228 order was delivered like this. Box dropping and noticeable wet. #fail #horribledelivery @AmazonHelp https://t.co/pQN7m1EAaY,@456892 I'm so sorry that it arrived this way! This isn't how we want our packages handled! Were the items sold by Amazon or seller? ^FR
124104,@117086 oi anazon há uns três meses comprei uns livros físicos de vcs agora comprei um kindler qro saber se terei acesso a eles como ebook ou tem q comprar d novo?,"@143757 Olá, Crono! Neste caso para visualizar o conteúdo no seu dispositivo Kindle, você precisa fazer a compra dos itens mas no formato digital. ^NB"
1004668,@AmazonHelp These are not book reviews :( https://t.co/hP3o5uwzFB,@357795 We are currently investigating this. Thank you so much for your patience while we sort it out! This process can take up to 72 business hours. ^BE
1818184,@115821 I noticed today but not before it drained it enough for negative charges to go through on my medical bills. I have $0. So angry!,@333185 I'm sorry for the unexpected charge! Have you had a chance to call us to find out what the charge is from?  ^BH
2388039,Once again @115830 seem incapable of delivering a preorder on the ‘guaranteed delivery date’,"@688099 Hi Matt, I'm sorry to hear this. When was the delivery date and what does the tracking say? ^KK"
2712494,"@115821 Hey Amazon... you got this order to me on time..... but it is the WRONG part! I will buy local tomorrow. Every time I take a chance and order from you, I am consistently let down!",@761537 I'm sorry the wrong part was delivered! A return can be set up here: https://t.co/9ZE89aVXOn. If you need any help don't hesitate to let us know. ^EP
898751,"@AmazonHelp I had sent all the details which I have. 
Process this refund asap.",@333405 We've received your details and are working on it. We'll get back to you soon. ^PS
2236488,"@115830 your service is getting worse! Twice in one week you've changed delivery dates on me for time sensitive items! What's the point in me paying extra for your ""Prime"" service??",@652211 I'm sorry for any inconvenience this has caused; were the original delivery dates provided upon ordering these items or were they provided as shipping confirmation dates? ^WM
2318884,@AmazonHelp I would like an email address to make an official complaint as no one I speak to will let me have one,"@672174 Sorry to hear this! What insight was given when you initially contacted us? Was your item shipped by Amazon or a third party seller? We're here to help! If you still would like to contact us by email, you can do so here: https://t.co/JzP7hlA23B ^JY"
836916,"@AmazonHelp even after several tweets, chats, your customer care team dont understand customer complaints, i want resolution to my complaint at earliest","@318974 My apologies for the trouble you've faced, Sonu. Kindly revert to the email sent by Social media escalations team for more info. ^KS"
2917271,I will never understand how @115821 has the most amazing customer service while @117634 gives me ulcers and makes me want to throw my phone out the window every time.,"@807470 Are you not getting the support you need from our Kindle Specialists, Heather? We're here to help in any way we can! ^AM"
281398,@115850 worst service Amazon pay balance not refunded even after 24 hours promised period #never buy again,"@183044 I'm sorry for the miss, are you referring to refund of Amazon pay balance to your bank account? ^MJ"
2386363,@AmazonHelp I already spoke to your customer care team and they are clueless and least bothered. I made a terrible mistake by ordering on @115850,@687723 I’m sorry about the hassle. Please drop in your details here: https://t.co/GIJyeYqKE0 We will sort this for you. ^SB
93634,"@AmazonHelp Nein, es war kein Blitzangebot, sondern ein Angebot das über den Cyber Monday reduziert war von einem Drittanbieter. Mit dem Drittanbieter habe ich auch schon telefoniert und der meinte die hätten nie eine Bestellung erhalten und keine Lieferschwierigkeiten","@136294 Wenn es ein Angebot von einem Drittanbieter war, können wir leider nichts unternehmen. Der Verkäufer wäre hier der richtige Ansprechpartner. Liebe Grüße ^TA"
1497753,@120533 @115821 what do you do when your art is being sold on the amazon.fr site by an unauthorized dealer. https://t.co/TfelXAAitM,"@467749 Hello, I'm sorry to hear about this, could you please give us more information, via this link : https://t.co/HtUowg2UGX. ^RA"
536586,@AmazonHelp Rcvd msg from amazon for product out for delivery. Since there r three items I have rcvd msg of two agents n their respective numbers who will b delivering the items but I have been trying to reach them since morning but none of them answering and disconnecting the calls.,@244333 We apologize for the hassle regarding delivery. Kindly report this to our support team here: https://t.co/rS49hgaADF and we'll assist you accordingly. ^VH
715465,@AmazonHelp It's 2016 model SUHD8000series,@291190 We're happy to take a closer look into this with you. Please contact us here: https://t.co/hApLpMlfHN ^LI
1271906,@AmazonHelp @115850 amazing service. No pick up yet. Keep it up,@362769 Sorry about that. Please revert to the correspondence received from our team and we'll reach out to you. ^SA
353219,@AmazonHelp It's done. Thanks!,"@199975 You're welcome! Do keep us posted, in case the issue persists. ^MP"
1680971,@115850 booked an cash on delivery order and the courier guy came but was not equipped with card machine and i didn't had cash in hand(1),@511110 Sorry to know about that. Our team would be happy to help you out! Please contact us from here: https://t.co/vlvfJr4nN9. ^MP
2759698,"@AmazonHelp @115851 Finally got a reply to my specific questions. See how @AmazonHelp tried to wash off their hands by defining - ""redeeming"" and ""claiming"". Why don't they acknowledge that their communication was vague. I am considering lodging a consumer complaint. @1560 #amazonsucks https://t.co/zYso08Hzy1","@121656 The information given to you over email is the best we can offer. Further, we will not be able to offer any additional insight or action on this matter. ^NR"
2946947,"@120533 Bonjour, je viens de recevoir une notification de livraison m'indiquant que @132988 allait me livrer. Je n'ai JAMAIS reçu à domicile mes colis par Chronopost alors que je suis totalement présent. Pouvez le notifier au livreur ?!","@151995 Bonjour, nous n'avons pas accès à votre compte depuis Twitter. Si vous rencontrez un problème de livraison, le mieux serait de contacter notre SAV. Veuillez le faire via le lien suivant :  https://t.co/hgIrz98cdI
^ARC"
